second,avg_latency_ms_etcd_v3,throughput_etcd_v3,cumulative_throughput_etcd_v3,avg_cpu_etcd_v3,avg_memory_mb_etcd_v3,avg_latency_ms_zookeeper_3.4.8,throughput_zookeeper_3.4.8,cumulative_throughput_zookeeper_3.4.8,avg_cpu_zookeeper_3.4.8,avg_memory_mb_zookeeper_3.4.8,avg_latency_ms_consul_0.6.4,throughput_consul_0.6.4,cumulative_throughput_consul_0.6.4,avg_cpu_consul_0.6.4,avg_memory_mb_consul_0.6.4
983,4.948652,205,204880,19.47,236.75,4.320078,232,232080,10.41,339.07,15.259332,66,64577,9.66,147.82
984,5.141352,194,205074,19.47,237.02,4.365671,228,232308,10.41,339.07,15.034797,67,64644,9.66,147.82
985,4.740941,210,205284,19.48,237.70,4.301626,233,232541,10.40,339.07,15.333640,65,64709,9.66,147.82
986,5.161714,193,205477,19.47,237.70,4.200214,237,232778,10.40,339.07,15.296735,65,64774,9.66,147.82
987,5.021868,199,205676,19.47,237.88,4.284784,234,233012,10.40,339.75,15.394290,65,64839,9.66,147.82
988,4.900829,204,205880,19.47,238.01,4.205688,238,233250,10.40,339.75,15.494255,65,64904,9.66,147.82
989,5.137749,194,206074,19.46,238.25,4.177439,239,233489,10.40,340.64,15.893898,63,64967,9.66,147.82
990,4.838427,205,206279,19.46,238.25,4.209227,237,233726,10.40,340.64,14.951602,66,65033,9.66,147.82
991,4.941251,203,206482,19.46,238.25,4.300850,233,233959,10.40,340.64,15.111027,67,65100,9.65,147.82
992,4.843512,206,206688,19.47,238.92,4.287654,233,234192,10.40,340.64,15.460973,64,65164,9.66,147.82
993,4.842558,206,206894,19.47,238.92,4.357405,229,234421,10.40,340.64,15.605183,64,65228,9.66,148.00
994,5.000645,199,207093,19.47,238.92,4.373363,229,234650,10.39,340.64,15.617420,64,65292,9.66,148.00
995,4.739777,210,207303,19.46,238.92,4.428293,225,234875,10.39,340.64,15.145298,66,65358,9.66,148.00
996,4.763177,210,207513,19.47,240.24,4.485739,224,235099,10.40,341.33,15.447073,65,65423,9.66,148.00
997,4.760711,209,207722,19.47,240.48,4.358538,229,235328,10.40,341.33,15.282482,65,65488,9.66,148.00
998,5.105702,196,207918,19.47,240.57,4.285192,233,235561,10.40,341.33,14.982803,67,65555,9.66,148.00
999,4.891370,204,208122,19.47,240.72,4.349554,230,235791,10.40,342.01,15.669381,64,65619,9.66,148.00
1000,4.701848,212,208334,19.47,240.99,4.459025,224,236015,10.40,342.01,14.889018,67,65686,9.66,148.00
1001,4.805324,208,208542,19.46,241.22,4.430567,226,236241,10.40,342.01,15.075712,66,65752,9.66,148.00
1002,4.859183,205,208747,19.46,241.32,4.376018,228,236469,10.39,342.01,15.349978,65,65817,9.67,148.00
1003,4.772277,209,208956,19.46,241.63,4.367049,229,236698,10.42,343.38,15.086990,67,65884,9.67,148.00
1004,4.866303,202,209158,19.46,241.63,4.422238,226,236924,10.42,343.72,15.590131,64,65948,9.66,148.00
1005,4.892317,205,209363,19.46,241.63,4.391061,227,237151,10.43,343.94,14.815477,68,66016,9.66,148.00
1006,4.810739,209,209572,19.46,242.51,4.386306,228,237379,10.43,343.94,15.114485,66,66082,9.66,148.00
1007,4.833086,207,209779,19.47,243.46,4.473131,224,237603,10.43,343.94,14.992047,66,66148,9.67,148.00
1008,5.070550,197,209976,19.47,243.68,4.477479,223,237826,10.43,343.94,15.181332,66,66214,9.67,148.00
1009,5.051701,197,210173,19.47,243.68,4.433108,225,238051,10.43,343.94,15.382816,65,66279,9.67,148.00
1010,4.959034,201,210374,19.47,243.68,4.375925,229,238280,10.43,343.94,14.921426,67,66346,9.67,148.00
1011,4.851809,206,210580,19.47,244.06,4.300685,232,238512,10.43,343.94,15.212514,66,66412,9.67,148.00
1012,4.847410,206,210786,19.47,244.29,4.319579,232,238744,10.43,343.94,15.281464,65,66477,9.67,148.00
1013,4.899724,204,210990,19.47,244.29,4.344681,230,238974,10.43,343.94,15.421164,65,66542,9.67,148.00
1014,4.827579,206,211196,19.47,244.41,4.327072,231,239205,10.43,343.94,15.469250,65,66607,9.67,148.18
1015,4.877676,205,211401,19.47,244.41,4.301810,232,239437,10.42,343.94,15.183571,66,66673,9.67,148.18
1016,4.873380,205,211606,19.47,244.41,4.357671,230,239667,10.43,344.62,15.144498,66,66739,9.66,148.18
1017,5.102496,196,211802,19.47,244.71,4.343035,230,239897,10.43,344.62,15.049881,66,66805,9.66,148.18
1018,4.753262,210,212012,19.47,244.71,4.327441,231,240128,10.42,344.62,15.355184,65,66870,9.67,148.18
1019,4.838696,206,212218,19.48,244.99,4.363410,229,240357,10.42,344.62,15.025537,67,66937,9.67,148.18
1020,4.942699,202,212420,19.48,245.10,4.388239,227,240584,10.42,344.62,15.041607,66,67003,9.67,148.18
1021,5.019036,196,212616,19.49,245.21,4.403373,228,240812,10.43,346.52,15.084653,66,67069,9.67,148.18
1022,4.645286,218,212834,19.49,245.21,4.265148,234,241046,10.43,346.52,15.474975,65,67134,9.67,148.18
1023,4.859578,205,213039,19.49,245.21,4.457435,224,241270,10.43,346.52,15.037717,67,67201,9.67,148.18
1024,4.681318,213,213252,19.49,245.21,4.320384,232,241502,10.43,346.52,14.728246,67,67268,9.67,148.18
1025,4.794920,209,213461,19.49,245.21,4.244456,235,241737,10.43,346.52,15.003269,67,67335,9.67,148.18
1026,4.753399,210,213671,19.49,245.21,4.321561,231,241968,10.42,346.79,15.267351,66,67401,9.68,148.44
1027,4.819977,207,213878,19.48,245.46,4.336698,231,242199,10.42,346.79,14.946220,66,67467,9.68,149.14
1028,4.962905,201,214079,19.48,245.56,4.314765,232,242431,10.42,346.76,15.565892,65,67532,9.68,149.59
1029,4.881312,204,214283,19.48,245.56,4.432659,225,242656,10.42,347.44,15.350154,65,67597,9.69,150.03
1030,5.019400,199,214482,19.49,245.70,4.537497,220,242876,10.42,347.44,15.372481,65,67662,9.69,150.47
1031,4.792768,208,214690,19.49,245.70,4.351781,230,243106,10.42,347.44,16.890222,59,67721,9.69,150.47
1032,4.960445,199,214889,19.49,245.70,4.404849,227,243333,10.42,347.44,15.251457,66,67787,9.69,150.47
1033,5.009579,201,215090,19.49,246.66,4.421832,226,243559,10.42,347.44,15.372160,65,67852,9.69,150.51
1034,4.855769,206,215296,19.49,246.78,4.253455,235,243794,10.42,347.44,15.694865,63,67915,9.69,152.44
1035,4.964222,201,215497,19.48,247.11,4.372094,229,244023,10.42,347.44,15.303517,66,67981,9.70,153.41
1036,4.837434,206,215703,19.49,247.41,4.352805,229,244252,10.42,347.44,15.464488,64,68045,9.70,153.41
1037,4.901112,203,215906,19.49,247.41,4.674981,214,244466,10.42,347.61,16.152470,62,68107,9.69,153.41
1038,4.918806,203,216109,19.49,247.41,4.474448,223,244689,10.42,348.29,16.059968,62,68169,9.69,153.76
1039,4.904567,203,216312,19.49,247.41,4.406072,227,244916,10.42,348.29,15.393347,66,68235,9.69,153.76
1040,4.615654,217,216529,19.49,247.41,4.367740,229,245145,10.42,348.29,15.721218,63,68298,9.70,153.76
1041,4.705921,212,216741,19.49,247.74,4.378091,228,245373,10.42,348.29,15.696778,64,68362,9.70,153.76
1042,4.942982,202,216943,19.50,248.14,4.557611,220,245593,10.42,348.29,15.442616,65,68427,9.70,153.76
1043,5.013576,199,217142,19.49,248.14,4.401560,227,245820,10.42,348.29,15.499364,64,68491,9.69,153.76
1044,5.033420,197,217339,19.50,248.31,4.284756,233,246053,10.42,348.29,15.319096,65,68556,9.69,153.76
1045,5.013768,200,217539,19.50,248.31,4.297640,233,246286,10.42,348.98,15.078869,67,68623,9.69,153.76
1046,4.748147,210,217749,19.50,248.31,4.329384,230,246516,10.42,348.63,15.354842,65,68688,9.70,153.76
1047,4.749137,210,217959,19.50,248.44,4.267575,234,246750,10.42,348.63,15.090580,66,68754,9.70,153.76
1048,4.810718,208,218167,19.50,248.44,4.236138,237,246987,10.42,348.63,15.500447,65,68819,9.70,153.76
1049,4.817954,207,218374,19.50,248.60,4.269589,234,247221,10.42,348.63,15.286376,65,68884,9.70,153.76
1050,4.881347,204,218578,19.49,248.89,4.404633,227,247448,10.42,348.63,15.602761,64,68948,9.70,153.76
1051,4.767287,210,218788,19.51,249.89,4.403969,227,247675,10.42,348.63,15.325895,65,69013,9.70,153.76
1052,4.813547,207,218995,19.51,250.46,4.423736,226,247901,10.42,348.63,15.323614,66,69079,9.70,153.76
1053,4.715464,212,219207,19.51,250.98,4.359259,229,248130,10.42,349.83,15.366048,65,69144,9.72,154.55
1054,4.593421,217,219424,19.51,251.27,4.373127,228,248358,10.42,350.51,15.377588,65,69209,9.71,154.55
1055,4.731454,211,219635,19.51,251.27,4.447144,225,248583,10.43,351.19,15.191919,65,69274,9.71,154.55
1056,4.538396,218,219853,19.51,251.38,4.388527,228,248811,10.43,351.19,15.380834,65,69339,9.71,154.55
1057,4.756040,210,220063,19.51,251.51,4.335662,231,249042,10.43,351.19,15.409067,65,69404,9.72,155.08
1058,4.590292,219,220282,19.51,251.51,4.293929,232,249274,10.43,351.19,15.296587,66,69470,9.72,155.08
1059,4.512910,221,220503,19.51,251.66,4.296458,233,249507,10.43,351.19,15.409106,65,69535,9.72,155.08
1060,4.692507,213,220716,19.50,251.66,4.327056,230,249737,10.43,351.19,15.086548,66,69601,9.72,155.08
1061,4.614569,216,220932,19.51,251.83,4.263918,235,249972,10.43,351.19,15.244800,65,69666,9.71,156.92
1062,4.642823,215,221147,19.51,251.95,4.176043,240,250212,10.42,351.87,15.462012,65,69731,9.72,157.36
1063,4.659446,215,221362,19.50,252.20,4.220091,237,250449,10.42,351.87,15.433049,65,69796,9.72,157.36
1064,4.770231,209,221571,19.50,252.20,4.169986,239,250688,10.42,352.56,15.465536,65,69861,9.71,157.36
1065,4.840664,206,221777,19.51,252.35,4.171142,240,250928,10.42,352.56,15.461400,64,69925,9.72,157.36
1066,4.871462,205,221982,19.52,252.52,4.074540,245,251173,10.42,352.56,15.643733,64,69989,9.72,157.63
1067,4.630734,215,222197,19.52,252.52,4.086839,245,251418,10.42,352.56,15.653091,64,70053,9.72,157.63
1068,4.708869,212,222409,19.52,252.65,4.152100,240,251658,10.42,352.73,15.807110,63,70116,9.72,157.63
1069,4.604647,217,222626,19.52,252.90,4.129649,243,251901,10.42,352.73,16.497318,61,70177,9.72,157.63
1070,4.661422,213,222839,19.52,253.01,4.042934,247,252148,10.42,353.41,16.188064,62,70239,9.72,157.63
1071,4.643327,216,223055,19.52,253.01,3.973757,251,252399,10.42,353.41,16.002442,62,70301,9.72,157.63
1072,4.569492,218,223273,19.52,253.01,4.003729,250,252649,10.41,353.41,15.381698,65,70366,9.73,157.72
1073,4.776126,209,223482,19.51,253.01,3.960715,252,252901,10.41,353.75,15.333906,65,70431,9.72,157.72
1074,4.836769,206,223688,19.51,253.12,4.158109,241,253142,10.41,353.75,15.089363,66,70497,9.72,157.72
1075,4.683745,214,223902,19.51,253.12,4.021516,247,253389,10.41,353.75,15.637718,64,70561,9.72,157.72
1076,4.859918,205,224107,19.52,253.26,4.040410,249,253638,10.41,353.75,15.294705,66,70627,9.72,157.72
1077,4.829633,206,224313,19.52,253.69,4.055870,246,253884,10.41,353.75,15.346171,65,70692,9.72,157.72
1078,4.935560,203,224516,19.51,253.69,4.101844,244,254128,10.41,353.75,15.887177,63,70755,9.72,157.72
1079,4.903148,203,224719,19.51,253.69,4.094587,244,254372,10.41,353.75,15.421136,65,70820,9.73,157.72
1080,4.923852,203,224922,19.52,255.18,4.033388,248,254620,10.41,353.75,15.560259,64,70884,9.73,157.72
1081,4.773226,209,225131,19.52,255.18,3.951703,252,254872,10.41,353.75,15.034348,67,70951,9.72,157.72
1082,4.841208,206,225337,19.51,255.34,3.955221,253,255125,10.41,355.11,15.133170,66,71017,9.72,157.72
1083,4.666572,213,225550,19.51,255.34,4.006603,250,255375,10.41,355.11,15.113239,66,71083,9.72,157.72
1084,4.701496,213,225763,19.51,255.34,4.113536,243,255618,10.41,355.11,15.035846,66,71149,9.72,157.72
1085,4.545246,217,225980,19.51,255.34,4.304637,232,255850,10.41,355.11,15.109247,66,71215,9.72,157.72
1086,4.778149,211,226191,19.51,255.34,4.282269,233,256083,10.41,355.80,15.143462,66,71281,9.72,157.80
1087,4.546689,220,226411,19.51,255.34,4.295144,233,256316,10.41,355.80,15.267628,66,71347,9.72,157.80
1088,4.859461,205,226616,19.51,255.74,4.281350,234,256550,10.41,355.80,15.306030,65,71412,9.73,157.80
1089,4.792733,208,226824,19.50,255.74,4.220754,236,256786,10.41,355.80,15.189847,66,71478,9.73,157.80
1090,4.711362,212,227036,19.50,255.74,4.208020,238,257024,10.41,355.80,14.698031,68,71546,9.72,157.80
1091,4.688830,213,227249,19.50,255.74,4.175806,239,257263,10.41,355.80,14.886345,67,71613,9.72,157.80
1092,4.820573,207,227456,19.50,255.88,4.106413,244,257507,10.41,355.80,14.680103,68,71681,9.72,157.80
1093,4.818839,207,227663,19.50,256.31,4.204556,237,257744,10.40,355.80,15.047441,67,71748,9.72,157.80
1094,4.745262,210,227873,19.50,256.31,4.179129,240,257984,10.40,356.48,15.071979,66,71814,9.73,157.89
1095,4.859851,205,228078,19.50,257.22,4.108910,243,258227,10.40,356.48,15.038791,67,71881,9.73,157.89
1096,4.918521,203,228281,19.51,258.59,4.062580,246,258473,10.40,356.48,15.478220,64,71945,9.72,157.89
1097,4.891660,204,228485,19.51,258.59,4.051924,247,258720,10.40,357.50,15.426260,65,72010,9.72,157.89
1098,5.096030,196,228681,19.50,258.75,4.146016,241,258961,10.40,357.50,15.256325,66,72076,9.72,157.89
1099,4.915479,203,228884,19.50,259.15,4.139742,241,259202,10.40,357.50,15.054474,66,72142,9.73,157.89
1100,4.824898,207,229091,19.51,259.77,4.235304,236,259438,10.40,358.19,15.034171,67,72209,9.72,157.89
1101,5.093964,196,229287,19.51,259.77,4.338522,231,259669,10.40,358.19,15.610743,63,72272,9.72,158.15
1102,4.808013,207,229494,19.51,259.77,4.302332,232,259901,10.40,358.87,15.511373,65,72337,9.72,158.15
1103,4.561391,219,229713,19.51,259.89,4.218188,237,260138,10.40,358.87,15.628720,64,72401,9.72,158.15
1104,4.626375,216,229929,19.51,259.89,4.239544,235,260373,10.40,358.87,15.198767,66,72467,9.72,158.15
1105,4.620509,216,230145,19.51,259.89,4.222246,237,260610,10.40,358.87,15.095615,66,72533,9.72,158.15
1106,4.590500,217,230362,19.51,260.09,4.238600,235,260845,10.40,358.87,15.632625,64,72597,9.72,158.15
1107,4.589390,214,230576,19.51,260.09,4.205321,239,261084,10.40,358.87,15.225560,66,72663,9.72,158.15
1108,4.786374,212,230788,19.51,260.51,4.117615,242,261326,10.40,358.87,14.901048,67,72730,9.72,158.15
1109,4.559557,219,231007,19.51,260.62,4.279664,234,261560,10.41,359.55,14.649715,68,72798,9.72,158.33
1110,4.770927,208,231215,19.51,261.08,4.277586,234,261794,10.41,359.55,15.041588,67,72865,9.72,158.33
1111,4.823474,208,231423,19.52,261.08,4.144131,241,262035,10.40,360.24,14.872007,67,72932,9.73,158.33
1112,4.613013,216,231639,19.52,261.08,4.303995,232,262267,10.40,360.24,14.687261,68,73000,9.73,158.33
1113,5.155279,194,231833,19.52,261.08,4.375202,229,262496,10.40,360.24,15.173544,66,73066,9.72,158.33
1114,4.706476,212,232045,19.53,261.21,4.238573,235,262731,10.40,360.24,15.575130,64,73130,9.72,158.33
1115,4.691594,213,232258,19.53,261.21,4.212955,238,262969,10.40,360.24,14.879682,67,73197,9.72,158.33
1116,4.786683,208,232466,19.53,261.69,4.163581,240,263209,10.40,360.24,14.680508,68,73265,9.72,158.42
1117,4.746395,210,232676,19.53,261.69,4.237683,236,263445,10.40,360.24,14.489686,69,73334,9.73,159.30
1118,4.674180,213,232889,19.53,261.69,4.325165,231,263676,10.40,360.92,14.893458,67,73401,9.73,159.91
1119,4.894721,203,233092,19.53,261.69,4.306374,232,263908,10.41,361.60,15.038811,67,73468,9.73,159.91
1120,5.016218,200,233292,19.52,261.69,4.365442,229,264137,10.41,361.60,14.777584,67,73535,9.72,159.91
1121,4.969386,201,233493,19.52,261.69,4.306843,232,264369,10.41,361.60,14.530511,69,73604,9.72,159.91
1122,5.162517,193,233686,19.52,261.86,4.368297,228,264597,10.41,361.60,14.621012,69,73673,9.72,159.91
1123,4.942272,202,233888,19.53,261.86,4.264040,235,264832,10.41,361.60,14.572669,68,73741,9.73,159.91
1124,4.901614,204,234092,19.53,261.86,4.209338,238,265070,10.41,361.60,14.925445,67,73808,9.72,159.91
1125,5.437085,183,234275,19.53,261.86,4.280673,233,265303,10.41,361.60,14.782875,68,73876,9.73,160.09
1126,4.878540,205,234480,19.53,262.70,4.263259,235,265538,10.41,362.62,14.995869,67,73943,9.73,160.09
1127,4.985937,200,234680,19.54,262.70,4.354562,229,265767,10.41,362.62,15.056145,66,74009,9.73,160.09
1128,4.893055,204,234884,19.54,263.60,4.281877,233,266000,10.41,363.30,14.814340,68,74077,9.72,160.09
1129,4.731629,211,235095,19.54,263.60,4.286532,234,266234,10.41,363.30,14.603956,68,74145,9.72,160.09
1130,4.734453,211,235306,19.54,263.60,4.262979,234,266468,10.41,363.30,14.788608,68,74213,9.72,160.09
1131,4.693145,212,235518,19.54,263.97,4.235729,236,266704,10.41,363.30,14.700860,68,74281,9.72,160.09
1132,4.771559,208,235726,19.54,264.09,4.151571,241,266945,10.41,363.30,15.423588,64,74345,9.72,160.09
1133,4.623911,217,235943,19.54,264.09,4.190072,239,267184,10.41,363.30,14.819329,68,74413,9.72,160.36
1134,4.758749,210,236153,19.54,264.36,4.185767,238,267422,10.41,363.30,15.096747,66,74479,9.72,160.36
1135,4.884639,204,236357,19.54,264.78,4.224608,237,267659,10.41,363.99,14.692733,68,74547,9.72,160.45
1136,4.783549,209,236566,19.55,265.10,4.192964,238,267897,10.41,363.99,15.030520,67,74614,9.73,161.32
1137,4.913124,203,236769,19.55,265.10,4.294831,233,268130,10.41,364.67,14.921866,67,74681,9.73,161.32
1138,4.844435,206,236975,19.55,265.27,4.204140,238,268368,10.41,364.67,15.007315,66,74747,9.73,161.32
1139,4.838393,206,237181,19.55,265.27,4.241997,236,268604,10.41,364.67,14.975323,67,74814,9.73,161.32
1140,4.712589,212,237393,19.55,265.27,4.209509,237,268841,10.41,364.67,14.978879,67,74881,9.72,161.41
1141,4.607113,216,237609,19.55,265.27,4.185106,239,269080,10.41,366.08,14.695455,68,74949,9.72,161.41
1142,4.763221,210,237819,19.56,265.73,4.155183,240,269320,10.41,366.08,14.793796,68,75017,9.73,161.67
1143,4.665161,214,238033,19.56,266.02,4.153031,241,269561,10.41,366.08,14.924399,66,75083,9.73,161.76
1144,4.897371,203,238236,19.56,266.13,4.327114,231,269792,10.41,366.08,14.810077,68,75151,9.73,161.76
1145,4.778223,209,238445,19.56,266.38,4.286374,233,270025,10.41,366.08,14.924069,67,75218,9.73,161.76
1146,4.696976,213,238658,19.56,266.48,4.314673,232,270257,10.41,366.08,14.490367,69,75287,9.73,161.76
1147,4.909450,203,238861,19.55,266.48,4.277647,234,270491,10.41,365.74,14.762072,68,75355,9.73,161.76
1148,4.722596,211,239072,19.56,267.01,4.363513,229,270720,10.41,365.74,15.655670,64,75419,9.75,163.17
1149,4.654465,215,239287,19.56,267.01,4.331837,230,270950,10.41,365.74,14.584753,68,75487,9.75,163.17
1150,4.965023,201,239488,19.56,267.17,4.316339,232,271182,10.42,365.74,14.934451,67,75554,9.75,163.17
1151,4.731727,211,239699,19.56,267.17,4.355946,229,271411,10.42,366.43,15.401993,65,75619,9.74,163.61
1152,4.679293,213,239912,19.56,267.29,4.385812,228,271639,10.42,366.43,15.091431,66,75685,9.75,164.58
1153,4.730745,211,240123,19.56,267.29,4.392802,228,271867,10.41,366.43,15.407471,65,75750,9.74,164.58
1154,4.536310,220,240343,19.56,267.29,4.308290,232,272099,10.41,366.43,16.066611,62,75812,9.74,164.58
1155,4.671874,214,240557,19.56,267.32,4.288414,233,272332,10.41,366.43,15.234927,66,75878,9.74,164.67
1156,4.589283,216,240773,19.56,267.32,4.246911,235,272567,10.42,367.45,15.267124,66,75944,9.74,166.60
1157,4.557067,220,240993,19.55,267.50,4.244150,236,272803,10.42,367.45,15.206093,65,76009,9.75,167.92
1158,4.595493,217,241210,19.56,267.81,4.288795,233,273036,10.42,367.45,15.249942,66,76075,9.74,167.92
1159,4.668244,214,241424,19.56,267.81,4.362375,228,273264,10.41,368.13,15.579461,64,76139,9.74,167.92
1160,4.705782,212,241636,19.57,267.98,4.473645,225,273489,10.41,368.13,15.032406,67,76206,9.75,167.92
1161,4.881181,205,241841,19.56,267.98,4.274671,233,273722,10.41,368.13,15.387095,65,76271,9.74,168.01
1162,4.862393,205,242046,19.56,267.98,4.429979,226,273948,10.41,368.13,15.732782,63,76334,9.75,168.01
1163,4.738682,211,242257,19.56,268.52,4.402972,227,274175,10.41,368.11,15.400374,65,76399,9.74,168.01
1164,4.729344,211,242468,19.56,268.52,4.239069,236,274411,10.42,368.11,15.514585,63,76462,9.75,168.01
1165,4.765203,209,242677,19.56,268.52,4.397792,227,274638,10.44,369.47,15.482111,66,76528,9.74,168.01
1166,4.501972,222,242899,19.56,268.52,4.452050,224,274862,10.44,370.16,14.959216,67,76595,9.74,168.01
1167,4.603170,217,243116,19.56,268.52,4.396667,228,275090,10.44,370.16,15.187113,66,76661,9.75,168.01
1168,4.618612,216,243332,19.55,268.70,4.291608,233,275323,10.44,370.16,15.626638,64,76725,9.75,168.01
1169,4.472667,223,243555,19.55,268.70,4.221018,237,275560,10.44,370.16,15.648789,64,76789,9.75,168.01
1170,4.591946,217,243772,19.55,268.86,4.210970,237,275797,10.44,370.16,16.169592,61,76850,9.75,168.01
1171,4.663714,214,243986,19.54,269.02,4.323859,231,276028,10.44,370.84,15.307128,66,76916,9.75,168.01
1172,4.748017,210,244196,19.55,269.07,4.389102,228,276256,10.44,370.84,15.063172,66,76982,9.75,168.10
1173,4.678534,213,244409,19.55,269.68,4.456846,224,276480,10.44,370.84,15.116604,66,77048,9.75,168.10
1174,4.765491,210,244619,19.55,270.87,4.352736,230,276710,10.44,370.84,16.040098,63,77111,9.75,168.10
1175,4.583640,218,244837,19.55,271.98,4.343334,230,276940,10.44,371.52,16.259630,61,77172,9.75,168.19
1176,4.670717,213,245050,19.55,271.98,4.317072,231,277171,10.44,371.52,14.785443,68,77240,9.75,168.27
1177,4.714986,212,245262,19.55,271.98,4.332388,231,277402,10.44,371.52,14.693276,68,77308,9.75,168.27
1178,4.632691,215,245477,19.55,272.13,4.443649,225,277627,10.44,371.52,15.456800,65,77373,9.75,168.27
1179,4.781252,209,245686,19.54,272.31,4.406836,227,277854,10.43,371.52,15.301599,65,77438,9.75,168.27
1180,4.893753,204,245890,19.54,272.31,4.363897,229,278083,10.44,371.52,15.390822,65,77503,9.75,168.27
1181,4.689111,212,246102,19.54,272.56,4.392725,227,278310,10.44,371.52,15.289889,65,77568,9.75,168.27
