second,avg_latency_ms_etcd_v3,throughput_etcd_v3,cumulative_throughput_etcd_v3,avg_cpu_etcd_v3,avg_memory_mb_etcd_v3,avg_latency_ms_zookeeper_v3.4.8,throughput_zookeeper_v3.4.8,cumulative_throughput_zookeeper_v3.4.8,avg_cpu_zookeeper_v3.4.8,avg_memory_mb_zookeeper_v3.4.8
3442,2.022921,493,1720146,56.46,1589.32,2.314180,432,1801471,31.10,2035.75
3443,2.031955,490,1720636,56.45,1589.51,2.147733,464,1801935,31.10,2035.75
3444,1.994143,500,1721136,56.45,1589.73,1.923093,520,1802455,31.10,2035.75
3445,2.016094,494,1721630,56.45,1589.91,1.756445,569,1803024,31.10,2035.75
3446,2.032923,490,1722120,56.45,1589.91,1.927163,518,1803542,31.10,2035.75
3447,2.065453,482,1722602,56.45,1589.91,2.050282,487,1804029,31.09,2035.75
3448,1.997662,499,1723101,56.45,1590.25,2.108607,474,1804503,31.09,2035.75
3449,1.961267,507,1723608,56.45,1590.42,1.820468,550,1805053,31.08,2035.75
3450,1.885246,528,1724136,56.44,1591.12,1.799442,555,1805608,31.08,2035.75
3451,1.906472,522,1724658,56.44,1591.55,1.847792,540,1806148,31.08,2035.75
3452,1.980400,502,1725160,56.44,1592.03,1.817316,550,1806698,31.08,2035.75
3453,1.923622,518,1725678,56.45,1593.21,1.787769,559,1807257,31.08,2035.75
3454,1.915236,519,1726197,56.45,1593.21,1.718932,581,1807838,31.07,2035.75
3455,1.925023,517,1726714,56.45,1593.53,1.749006,572,1808410,31.07,2035.75
3456,1.908041,521,1727235,56.45,1593.53,1.910419,523,1808933,31.07,2035.75
3457,1.945499,511,1727746,56.45,1593.53,2.161944,462,1809395,31.08,2049.42
3458,1.946280,511,1728257,56.45,1593.82,2.878274,347,1809742,31.08,2049.42
3459,1.942678,512,1728769,56.45,1593.82,3.090098,324,1810066,31.10,2049.43
3460,1.933047,515,1729284,56.44,1593.82,2.536062,394,1810460,31.10,2049.43
3461,1.905568,522,1729806,56.44,1593.82,2.058800,485,1810945,31.11,2049.43
3462,2.015311,494,1730300,56.44,1594.14,2.063867,484,1811429,31.12,2057.63
3463,2.114283,471,1730771,56.44,1594.30,2.003344,499,1811928,31.13,2057.63
3464,2.113220,471,1731242,56.44,1594.30,2.301909,434,1812362,31.13,2065.15
3465,2.010489,495,1731737,56.44,1594.61,2.072674,482,1812844,31.13,2065.15
3466,2.260117,440,1732177,56.44,1597.18,1.922164,520,1813364,31.13,2065.15
3467,3.079724,324,1732501,56.45,1598.44,1.725669,579,1813943,31.13,2065.15
3468,2.404393,414,1732915,56.45,1598.80,1.750571,571,1814514,31.12,2065.15
3469,2.476419,403,1733318,56.45,1599.57,1.860516,537,1815051,31.12,2065.15
3470,2.424535,411,1733729,56.46,1601.79,1.761190,567,1815618,31.12,2065.15
3471,2.437498,408,1734137,56.46,1602.44,1.701405,587,1816205,31.12,2065.15
3472,2.324865,429,1734566,56.46,1602.76,1.775309,563,1816768,31.12,2065.15
3473,2.324968,428,1734994,56.46,1603.13,1.756119,569,1817337,31.11,2065.15
3474,2.325569,428,1735422,56.46,1603.13,1.730192,577,1817914,31.11,2065.15
3475,2.271799,438,1735860,56.46,1603.13,1.732399,577,1818491,31.11,2065.15
3476,2.098960,474,1736334,56.46,1603.13,1.819780,549,1819040,31.11,2065.15
3477,1.964832,506,1736840,56.46,1603.53,1.782724,560,1819600,31.11,2065.15
3478,1.940093,512,1737352,56.45,1603.53,1.785583,560,1820160,31.11,2072.66
3479,1.991805,500,1737852,56.45,1603.53,1.809443,552,1820712,31.10,2072.66
3480,1.949951,510,1738362,56.45,1603.89,1.748271,571,1821283,31.10,2072.66
3481,1.999296,498,1738860,56.45,1603.89,1.783362,560,1821843,31.10,2072.66
3482,2.049356,486,1739346,56.45,1604.14,1.844877,542,1822385,31.10,2072.66
3483,2.034545,489,1739835,56.45,1604.52,1.800851,555,1822940,31.10,2072.66
3484,2.011931,495,1740330,56.45,1604.73,1.982896,504,1823444,31.10,2073.35
3485,1.982001,502,1740832,56.45,1604.73,1.735910,575,1824019,31.10,2073.35
3486,2.017789,493,1741325,56.46,1604.73,1.777644,562,1824581,31.10,2073.35
3487,1.992219,499,1741824,56.45,1604.73,1.821624,548,1825129,31.10,2073.35
3488,2.074544,480,1742304,56.46,1604.73,2.164204,462,1825591,31.09,2073.35
3489,1.986409,501,1742805,56.46,1604.73,2.103798,474,1826065,31.09,2073.35
3490,1.978028,502,1743307,56.46,1604.99,1.895726,528,1826593,31.08,2073.35
3491,1.965343,507,1743814,56.46,1605.53,1.708768,584,1827177,31.08,2073.35
3492,1.956289,508,1744322,56.45,1605.53,1.803356,554,1827731,31.08,2073.35
3493,2.018924,493,1744815,56.45,1605.69,1.780926,561,1828292,31.08,2073.35
3494,1.995492,498,1745313,56.45,1605.69,1.913767,522,1828814,31.08,2073.35
3495,2.020787,492,1745805,56.45,1605.97,2.192819,456,1829270,31.08,2073.35
3496,1.970858,505,1746310,56.45,1609.26,2.137361,467,1829737,31.07,2073.35
3497,1.982893,502,1746812,56.46,1610.08,2.153623,464,1830201,31.07,2073.35
3498,1.893969,525,1747337,56.46,1610.17,2.113484,473,1830674,31.07,2073.35
3499,2.027770,492,1747829,56.46,1610.73,2.114949,472,1831146,31.07,2073.35
3500,2.342594,420,1748249,56.46,1613.50,2.194095,455,1831601,31.07,2073.35
3501,2.120406,475,1748724,56.47,1614.57,2.133187,469,1832070,31.07,2073.35
3502,1.993728,500,1749224,56.47,1614.74,2.158094,463,1832533,31.07,2073.35
3503,2.048887,486,1749710,56.47,1614.87,2.257439,443,1832976,31.07,2073.35
3504,2.045231,486,1750196,56.47,1615.55,2.059153,485,1833461,31.06,2073.35
3505,1.999305,499,1750695,56.46,1616.27,1.726386,579,1834040,31.06,2073.35
3506,1.959000,509,1751204,56.46,1616.27,1.749244,571,1834611,31.06,2073.35
3507,2.038755,487,1751691,56.46,1616.48,1.747120,572,1835183,31.06,2073.35
3508,2.057779,485,1752176,56.46,1616.48,1.835066,544,1835727,31.06,2073.35
3509,1.970635,505,1752681,56.46,1616.48,2.021914,494,1836221,31.06,2075.40
3510,1.936192,514,1753195,56.46,1616.48,1.841691,543,1836764,31.06,2075.40
3511,1.912687,520,1753715,56.46,1616.48,1.905945,524,1837288,31.06,2075.40
3512,1.887827,527,1754242,56.46,1616.93,1.795796,556,1837844,31.05,2075.40
3513,1.904198,522,1754764,56.46,1617.41,1.756250,569,1838413,31.05,2075.40
3514,2.002371,497,1755261,56.46,1618.18,1.702741,587,1839000,31.05,2075.40
3515,1.929387,515,1755776,56.46,1619.55,1.756377,569,1839569,31.05,2075.40
3516,1.956356,508,1756284,56.47,1619.89,1.970409,507,1840076,31.05,2079.49
3517,1.911579,522,1756806,56.46,1620.20,2.116880,472,1840548,31.05,2079.49
3518,1.924107,517,1757323,56.46,1620.23,2.200661,454,1841002,31.05,2079.49
3519,1.924929,517,1757840,56.46,1620.23,2.067841,483,1841485,31.05,2079.49
3520,2.014024,494,1758334,56.46,1620.23,2.049230,488,1841973,31.05,2079.49
3521,1.909823,521,1758855,56.46,1620.48,1.993754,501,1842474,31.05,2079.49
3522,2.066926,481,1759336,56.46,1620.76,2.062892,484,1842958,31.05,2079.49
3523,2.119978,469,1759805,56.46,1620.76,2.050114,487,1843445,31.05,2079.49
3524,2.102459,474,1760279,56.46,1620.76,2.092849,478,1843923,31.05,2079.49
3525,2.119206,469,1760748,56.46,1622.02,2.008761,497,1844420,31.05,2079.49
3526,2.395919,416,1761164,56.46,1622.02,1.825017,548,1844968,31.04,2079.49
3527,2.519262,394,1761558,56.46,1622.02,1.968574,507,1845475,31.04,2079.49
3528,2.339362,426,1761984,56.46,1622.14,1.823918,548,1846023,31.05,2102.05
3529,2.384201,419,1762403,56.45,1622.76,1.818856,549,1846572,31.05,2102.05
3530,2.440071,408,1762811,56.45,1622.76,1.776393,563,1847135,31.05,2102.05
3531,2.574463,387,1763198,56.45,1622.89,1.823154,548,1847683,31.04,2102.05
3532,2.356963,423,1763621,56.45,1622.89,1.768799,565,1848248,31.04,2102.05
3533,2.329405,427,1764048,56.45,1623.16,1.759904,567,1848815,31.04,2102.05
3534,2.462906,404,1764452,56.45,1625.25,1.767500,566,1849381,31.04,2102.05
3535,2.967481,336,1764788,56.46,1626.28,1.746129,572,1849953,31.04,2102.05
3536,2.156605,461,1765249,56.46,1626.28,1.810236,552,1850505,31.03,2102.05
3537,1.938154,513,1765762,56.46,1626.58,1.840001,543,1851048,31.03,2102.05
3538,1.953346,510,1766272,56.46,1626.92,1.806255,553,1851601,31.03,2102.05
3539,1.992156,500,1766772,56.46,1627.87,1.757371,568,1852169,31.03,2102.05
3540,1.894524,525,1767297,56.45,1628.76,1.781659,561,1852730,31.03,2102.05
3541,1.999972,497,1767794,56.46,1630.85,1.804377,554,1853284,31.02,2102.05
3542,1.981891,502,1768296,56.46,1631.02,1.796618,556,1853840,31.02,2102.05
3543,1.965629,506,1768802,56.47,1631.02,1.804049,554,1854394,31.02,2102.05
3544,2.030659,491,1769293,56.47,1631.14,1.769140,564,1854958,31.02,2102.05
3545,2.011353,495,1769788,56.47,1631.29,1.792719,557,1855515,31.02,2102.05
3546,1.963550,507,1770295,56.47,1631.43,1.809775,552,1856067,31.01,2102.05
3547,1.984820,502,1770797,56.47,1631.61,1.872168,534,1856601,31.01,2102.05
3548,1.986865,500,1771297,56.47,1631.79,1.770453,565,1857166,31.01,2102.05
3549,1.970696,505,1771802,56.47,1632.29,1.755658,569,1857735,31.01,2102.05
3550,2.038672,488,1772290,56.46,1632.42,1.714414,582,1858317,31.01,2102.05
3551,1.942947,512,1772802,56.47,1632.81,1.750943,571,1858888,31.00,2102.05
3552,1.959854,507,1773309,56.46,1632.81,1.816894,550,1859438,31.00,2102.05
3553,1.937570,514,1773823,56.46,1632.81,1.906197,524,1859962,31.00,2120.57
3554,1.891184,527,1774350,56.46,1633.06,1.929173,518,1860480,31.00,2120.57
3555,1.897835,523,1774873,56.46,1633.27,2.096234,477,1860957,31.00,2120.57
3556,1.887702,528,1775401,56.46,1633.27,2.167330,461,1861418,31.00,2120.57
3557,1.920892,518,1775919,56.46,1633.95,2.106314,473,1861891,31.00,2120.57
3558,2.004308,497,1776416,56.46,1634.15,2.108857,475,1862366,31.00,2120.57
3559,2.072037,481,1776897,56.46,1636.35,2.156446,463,1862829,30.99,2120.57
3560,2.038035,489,1777386,56.47,1637.44,2.188578,456,1863285,30.99,2120.57
3561,2.011420,494,1777880,56.47,1637.72,2.078879,481,1863766,30.99,2120.57
3562,2.021729,494,1778374,56.46,1637.72,2.100478,476,1864242,30.99,2120.57
3563,1.984600,502,1778876,56.46,1637.72,2.099054,476,1864718,30.99,2120.57
3564,2.012808,494,1779370,56.46,1638.45,1.858362,538,1865256,30.99,2120.57
3565,1.975608,505,1779875,56.46,1638.73,1.799088,555,1865811,30.99,2120.57
3566,2.003448,498,1780373,56.46,1639.03,1.790364,558,1866369,30.99,2120.57
3567,2.374520,420,1780793,56.46,1640.93,1.789803,558,1866927,30.98,2120.57
3568,1.986807,502,1781295,56.47,1641.39,1.725903,579,1867506,30.98,2120.57
3569,1.931427,515,1781810,56.47,1641.43,1.687554,592,1868098,30.98,2120.57
3570,1.920796,518,1782328,56.47,1641.53,1.882453,531,1868629,30.98,2124.00
3571,1.903098,523,1782851,56.47,1641.87,2.211650,451,1869080,30.98,2124.00
3572,1.909088,521,1783372,56.47,1641.87,1.896880,527,1869607,30.98,2124.00
3573,1.921843,517,1783889,56.47,1642.79,1.885043,530,1870137,30.99,2124.00
3574,1.930048,516,1784405,56.47,1642.79,1.936674,516,1870653,31.00,2124.00
3575,1.918709,519,1784924,56.46,1643.09,1.894790,527,1871180,31.01,2124.00
3576,1.987167,499,1785423,56.46,1643.33,2.432158,411,1871591,31.02,2141.66
3577,1.980312,504,1785927,56.46,1643.33,2.364259,423,1872014,31.03,2141.66
3578,1.944187,511,1786438,56.46,1643.33,2.598026,384,1872398,31.03,2141.66
3579,1.986365,501,1786939,56.46,1643.89,2.246278,445,1872843,31.04,2141.66
3580,2.002202,497,1787436,56.46,1643.89,2.161129,462,1873305,31.04,2141.66
3581,2.004594,496,1787932,56.46,1644.44,2.253786,444,1873749,31.03,2141.66
3582,2.313136,431,1788363,56.45,1644.70,2.120134,471,1874220,31.03,2141.66
3583,2.145689,464,1788827,56.46,1644.81,2.143283,466,1874686,31.03,2141.66
3584,2.129796,467,1789294,56.46,1645.35,2.158327,463,1875149,31.03,2141.66
3585,2.199291,453,1789747,56.45,1646.65,2.144490,466,1875615,31.03,2141.66
3586,2.286797,435,1790182,56.46,1648.44,1.869561,534,1876149,31.03,2141.66
3587,2.564174,388,1790570,56.47,1648.44,1.830949,546,1876695,31.03,2141.66
3588,2.621912,380,1790950,56.46,1649.12,1.831786,545,1877240,31.03,2141.66
3589,2.524933,395,1791345,56.46,1649.12,1.866335,536,1877776,31.02,2141.66
3590,2.596476,384,1791729,56.46,1649.12,2.176729,459,1878235,31.02,2141.66
3591,2.541543,392,1792121,56.46,1649.31,2.023919,493,1878728,31.04,2138.19
3592,2.359149,422,1792543,56.46,1649.80,1.894974,528,1879256,31.04,2138.19
3593,2.339902,426,1792969,56.46,1649.81,1.835599,543,1879799,31.05,2138.19
3594,2.336798,426,1793395,56.46,1650.32,1.826580,548,1880347,31.05,2138.19
3595,2.229771,446,1793841,56.46,1650.80,1.787113,559,1880906,31.06,2138.19
3596,2.096398,476,1794317,56.45,1650.80,2.040220,490,1881396,31.08,2161.24
3597,1.947452,511,1794828,56.45,1651.60,1.834359,544,1881940,31.08,2161.24
3598,1.915273,519,1795347,56.45,1651.60,1.861460,302,1882242,31.10,2168.77
3599,1.908193,521,1795868,56.45,1651.95,0.000000,0,1882242,31.17,2168.77
3600,1.974529,504,1796372,56.45,1652.62,11.231581,217,1882459,31.22,2172.69
3601,1.997465,498,1796870,56.45,1653.13,1.797579,556,1883015,31.21,2172.69
3602,2.066396,482,1797352,56.45,1654.21,1.851493,540,1883555,31.22,2172.69
3603,2.499276,399,1797751,56.45,1657.35,1.862558,536,1884091,31.22,2172.69
3604,1.986967,501,1798252,56.46,1658.73,2.001308,499,1884590,31.23,2175.43
3605,2.067342,481,1798733,56.47,1660.64,2.054789,486,1885076,31.23,2175.43
3606,2.037413,488,1799221,56.47,1660.77,2.157110,464,1885540,31.24,2175.43
3607,2.000940,498,1799719,56.47,1661.08,1.887226,529,1886069,31.25,2182.27
3608,2.000924,497,1800216,56.48,1661.17,1.823498,548,1886617,31.25,2182.27
3609,1.986069,501,1800717,56.48,1661.17,1.831993,546,1887163,31.24,2182.27
3610,1.990800,500,1801217,56.48,1661.17,1.861296,536,1887699,31.24,2182.27
3611,1.991324,499,1801716,56.48,1661.30,1.787946,559,1888258,31.24,2182.27
3612,1.950073,511,1802227,56.48,1661.30,1.957664,510,1888768,31.23,2182.27
3613,1.949356,511,1802738,56.47,1661.67,1.920139,521,1889289,31.23,2182.27
3614,1.979661,503,1803241,56.47,1661.67,1.998415,499,1889788,31.23,2182.27
3615,1.964283,506,1803747,56.47,1662.21,2.112109,474,1890262,31.23,2182.27
3616,1.968953,506,1804253,56.47,1662.59,2.068750,483,1890745,31.22,2182.27
3617,1.938863,513,1804766,56.47,1663.00,2.121476,471,1891216,31.22,2182.27
3618,1.913579,520,1805286,56.47,1663.00,2.133645,468,1891684,31.22,2182.27
3619,2.009499,496,1805782,56.47,1663.00,2.105757,474,1892158,31.22,2182.27
3620,2.059520,484,1806266,56.47,1663.00,2.340976,427,1892585,31.21,2182.27
3621,2.042499,487,1806753,56.47,1663.00,3.120489,320,1892905,31.21,2182.27
3622,1.917137,521,1807274,56.46,1663.26,3.033225,330,1893235,31.21,2182.27
3623,1.957129,508,1807782,56.46,1663.52,2.529491,395,1893630,31.20,2182.27
3624,2.041908,489,1808271,56.46,1663.74,2.007383,498,1894128,31.20,2182.27
3625,2.041723,488,1808759,56.46,1663.92,1.904131,524,1894652,31.20,2182.27
3626,2.012154,495,1809254,56.46,1663.92,1.805156,554,1895206,31.20,2182.27
3627,2.034825,489,1809743,56.46,1664.05,1.852362,539,1895745,31.20,2182.27
3628,2.084616,478,1810221,56.46,1665.07,1.865188,536,1896281,31.19,2182.27
3629,2.044137,487,1810708,56.46,1666.14,1.846597,541,1896822,31.19,2182.27
3630,1.916107,520,1811228,56.45,1667.28,1.911926,522,1897344,31.19,2182.27
3631,1.956325,508,1811736,56.45,1668.01,1.878620,532,1897876,31.19,2182.27
3632,1.940238,512,1812248,56.47,1670.09,1.858437,538,1898414,31.19,2182.27
3633,1.892312,526,1812774,56.47,1670.53,1.860840,537,1898951,31.18,2182.27
3634,1.963823,506,1813280,56.46,1670.78,1.803356,554,1899505,31.18,2182.27
3635,1.902673,524,1813804,56.46,1671.15,1.916238,521,1900026,31.18,2182.28
3636,2.364718,421,1814225,56.46,1672.40,2.402775,415,1900441,31.18,2182.28
3637,1.940572,513,1814738,56.47,1673.93,2.542329,393,1900834,31.18,2182.28
3638,1.924236,517,1815255,56.47,1673.93,2.302889,435,1901269,31.18,2182.28
3639,1.896578,525,1815780,56.47,1673.93,2.143248,466,1901735,31.18,2182.28
3640,1.953527,509,1816289,56.47,1673.93,2.139034,467,1902202,31.17,2182.28
3641,1.953508,509,1816798,56.47,1673.93,2.183178,458,1902660,31.17,2182.28
3642,2.141296,465,1817263,56.47,1673.93,2.099001,476,1903136,31.17,2182.28
3643,2.118054,471,1817734,56.47,1673.93,2.146992,465,1903601,31.17,2182.28
3644,2.061379,482,1818216,56.47,1674.38,2.189363,457,1904058,31.17,2182.28
3645,2.024037,492,1818708,56.46,1674.74,2.084675,479,1904537,31.17,2182.28
3646,2.220319,448,1819156,56.47,1675.50,2.012650,497,1905034,31.17,2182.30
3647,2.543307,392,1819548,56.47,1675.50,2.008606,497,1905531,31.17,2182.30
3648,2.465084,404,1819952,56.46,1676.22,1.866456,535,1906066,31.16,2182.30
3649,2.546444,391,1820343,56.46,1677.05,2.055777,486,1906552,31.16,2183.68
3650,2.485146,401,1820744,56.46,1679.02,2.041869,490,1907042,31.17,2190.09
3651,2.377168,419,1821163,56.48,1680.12,1.840108,543,1907585,31.17,2190.09
3652,2.253691,442,1821605,56.48,1680.12,1.805433,553,1908138,31.16,2190.09
3653,2.274371,438,1822043,56.47,1680.12,1.807859,553,1908691,31.16,2190.09
3654,2.370797,420,1822463,56.47,1680.69,1.778071,562,1909253,31.16,2190.09
3655,2.321286,429,1822892,56.47,1680.69,1.858069,537,1909790,31.16,2190.09
3656,2.048150,486,1823378,56.47,1680.69,1.832364,546,1910336,31.16,2190.09
3657,1.895218,524,1823902,56.47,1680.85,1.812838,551,1910887,31.15,2190.09
3658,1.886389,528,1824430,56.47,1680.85,1.832519,545,1911432,31.15,2190.09
3659,1.918695,518,1824948,56.47,1681.27,1.877293,532,1911964,31.15,2190.09
3660,1.932418,516,1825464,56.46,1681.79,1.871339,534,1912498,31.15,2190.09
3661,1.952340,509,1825973,56.46,1681.79,1.869534,535,1913033,31.14,2190.09
3662,2.022581,491,1826464,56.46,1682.03,1.883124,530,1913563,31.14,2190.09
3663,2.013996,495,1826959,56.46,1682.32,1.886762,530,1914093,31.14,2190.09
3664,1.921834,518,1827477,56.47,1682.32,1.800901,554,1914647,31.14,2190.09
3665,1.961055,508,1827985,56.47,1682.32,1.830560,546,1915193,31.13,2190.09
3666,2.037175,488,1828473,56.47,1682.64,1.838591,543,1915736,31.13,2190.09
3667,2.005079,497,1828970,56.47,1682.64,1.849155,541,1916277,31.13,2190.09
3668,1.979806,502,1829472,56.46,1682.64,1.797301,556,1916833,31.13,2190.09
3669,1.985495,501,1829973,56.47,1682.72,1.783973,560,1917393,31.13,2190.09
3670,1.914544,520,1830493,56.47,1683.18,1.819143,549,1917942,31.12,2190.09
3671,2.439507,408,1830901,56.47,1683.85,1.812276,551,1918493,31.12,2190.09
3672,1.931143,514,1831415,56.48,1685.67,1.802156,554,1919047,31.12,2190.09
3673,1.934347,514,1831929,56.48,1685.76,1.802187,555,1919602,31.12,2190.09
3674,1.941668,513,1832442,56.47,1686.11,1.921896,520,1920122,31.11,2190.09
3675,1.935620,514,1832956,56.47,1687.09,2.133822,468,1920590,31.11,2190.09
3676,1.919756,518,1833474,56.47,1687.34,2.085167,479,1921069,31.11,2190.09
3677,1.897365,524,1833998,56.47,1688.29,2.132482,469,1921538,31.11,2190.09
3678,1.895392,525,1834523,56.48,1690.81,2.159502,462,1922000,31.11,2190.09
3679,1.971395,505,1835028,56.48,1691.31,2.137316,468,1922468,31.10,2190.09
3680,2.030116,491,1835519,56.48,1691.42,2.155869,464,1922932,31.11,2203.76
3681,1.982518,503,1836022,56.48,1691.51,2.153392,463,1923395,31.11,2203.76
3682,2.035227,489,1836511,56.48,1691.82,2.159240,463,1923858,31.11,2203.76
3683,1.954043,510,1837021,56.48,1691.91,2.143822,467,1924325,31.11,2203.76
3684,1.926293,517,1837538,56.48,1691.91,2.030121,492,1924817,31.10,2203.76
3685,1.941494,514,1838052,56.47,1691.91,1.856859,538,1925355,31.10,2203.76
3686,1.976500,504,1838556,56.47,1691.91,1.909583,523,1925878,31.10,2203.76
3687,1.943490,513,1839069,56.47,1693.46,1.826292,547,1926425,31.10,2203.76
3688,2.003350,497,1839566,56.47,1693.46,1.817949,549,1926974,31.09,2203.76
3689,1.972074,504,1840070,56.47,1694.06,1.763767,567,1927541,31.09,2203.76
3690,1.921748,518,1840588,56.47,1694.06,1.833273,545,1928086,31.09,2203.76
3691,1.941787,513,1841101,56.47,1694.17,1.971933,507,1928593,31.09,2203.76
3692,1.907137,521,1841622,56.46,1694.17,1.908696,523,1929116,31.09,2203.76
3693,1.902888,522,1842144,56.46,1694.64,1.826844,547,1929663,31.09,2203.76
3694,1.893631,526,1842670,56.46,1694.64,1.845294,541,1930204,31.08,2203.76
3695,1.949862,510,1843180,56.46,1697.81,1.811121,552,1930756,31.08,2203.76
3696,1.916484,520,1843700,56.48,1699.48,1.960688,510,1931266,31.08,2203.76
3697,1.897516,525,1844225,56.47,1699.75,2.002064,499,1931765,31.08,2203.76
3698,1.940563,513,1844738,56.47,1699.87,2.140002,467,1932232,31.08,2203.76
3699,1.916404,519,1845257,56.47,1699.87,2.366462,422,1932654,31.08,2207.87
3700,1.939525,514,1845771,56.47,1700.16,2.032753,459,1933113,31.08,2207.87
3701,1.921192,518,1846289,56.47,1700.16,2.296361,464,1933577,31.09,2224.17
3702,2.053390,485,1846774,56.46,1700.29,2.055574,486,1934063,31.09,2224.17
3703,2.111965,471,1847245,56.46,1700.58,1.993889,501,1934564,31.09,2224.17
3704,2.109248,471,1847716,56.47,1700.91,2.030716,492,1935056,31.09,2224.17
3705,2.560972,389,1848105,56.47,1704.93,2.036717,491,1935547,31.09,2224.17
3706,2.203472,452,1848557,56.48,1706.06,1.927496,518,1936065,31.08,2224.17
3707,2.390133,415,1848972,56.48,1706.06,1.815592,550,1936615,31.08,2224.17
3708,2.412390,415,1849387,56.48,1706.87,1.809959,552,1937167,31.08,2224.17
3709,2.418537,411,1849798,56.47,1706.97,1.833356,545,1937712,31.08,2224.17
3710,2.504959,398,1850196,56.47,1707.07,1.813508,551,1938263,31.08,2224.17
3711,2.571508,387,1850583,56.47,1707.07,1.784717,560,1938823,31.07,2224.17
3712,2.387816,417,1851000,56.47,1707.07,1.758872,568,1939391,31.07,2224.17
3713,2.270470,439,1851439,56.47,1707.07,1.822702,548,1939939,31.07,2224.17
3714,2.228443,447,1851886,56.47,1707.07,1.783806,560,1940499,31.07,2224.17
3715,2.345837,424,1852310,56.47,1707.41,1.796702,556,1941055,31.06,2224.17
3716,2.105790,473,1852783,56.47,1707.58,1.784854,560,1941615,31.06,2224.17
3717,1.946142,511,1853294,56.47,1707.58,1.817383,550,1942165,31.06,2224.17
3718,1.952898,509,1853803,56.47,1707.58,1.803051,554,1942719,31.06,2224.17
3719,1.934701,514,1854317,56.47,1707.85,1.753482,570,1943289,31.06,2224.17
3720,1.944989,512,1854829,56.47,1708.02,1.797940,555,1943844,31.06,2224.17
3721,1.951848,510,1855339,56.46,1709.04,1.796097,556,1944400,31.05,2224.17
